condition,seed,epoch,batch_index,num_batches,global_step,train_loss
supervised,0,2,1,63,63,1.411360263824463
supervised,0,2,2,63,64,1.433667540550232
supervised,0,2,3,63,65,1.5141775608062744
supervised,0,2,4,63,66,1.433944821357727
supervised,0,2,5,63,67,1.3164432048797607
supervised,0,2,6,63,68,1.4296789169311523
supervised,0,2,7,63,69,1.374035120010376
supervised,0,2,8,63,70,1.467522144317627
supervised,0,2,9,63,71,1.3629090785980225
supervised,0,2,10,63,72,1.356391191482544
supervised,0,2,11,63,73,1.3811883926391602
supervised,0,2,12,63,74,1.2928662300109863
supervised,0,2,13,63,75,1.285500407218933
supervised,0,2,14,63,76,1.3593899011611938
supervised,0,2,15,63,77,1.3087167739868164
supervised,0,2,16,63,78,1.2599141597747803
supervised,0,2,17,63,79,1.2714529037475586
supervised,0,2,18,63,80,1.2449408769607544
supervised,0,2,19,63,81,1.2525357007980347
supervised,0,2,20,63,82,1.2191224098205566
supervised,0,2,21,63,83,1.2562813758850098
supervised,0,2,22,63,84,1.3155590295791626
supervised,0,2,23,63,85,1.1721118688583374
supervised,0,2,24,63,86,1.23476243019104
supervised,0,2,25,63,87,1.1767820119857788
supervised,0,2,26,63,88,1.158420205116272
supervised,0,2,27,63,89,1.218937873840332
supervised,0,2,28,63,90,1.245779037475586
supervised,0,2,29,63,91,1.1655141115188599
supervised,0,2,30,63,92,1.2201911211013794
supervised,0,2,31,63,93,1.1782010793685913
supervised,0,2,32,63,94,1.163315773010254
supervised,0,2,33,63,95,1.0566715002059937
supervised,0,2,34,63,96,1.166085958480835
supervised,0,2,35,63,97,1.2607777118682861
supervised,0,2,36,63,98,1.2536734342575073
supervised,0,2,37,63,99,1.179704189300537
supervised,0,2,38,63,100,1.167212963104248
supervised,0,2,39,63,101,1.1223089694976807
supervised,0,2,40,63,102,1.1235997676849365
supervised,0,2,41,63,103,1.1370242834091187
supervised,0,2,42,63,104,1.1944735050201416
supervised,0,2,43,63,105,1.0845202207565308
supervised,0,2,44,63,106,1.1842633485794067
supervised,0,2,45,63,107,1.1488964557647705
supervised,0,2,46,63,108,1.1188410520553589
supervised,0,2,47,63,109,1.0899121761322021
supervised,0,2,48,63,110,1.0873093605041504
supervised,0,2,49,63,111,1.10321044921875
supervised,0,2,50,63,112,1.0777019262313843
supervised,0,2,51,63,113,1.0362248420715332
supervised,0,2,52,63,114,1.0607662200927734
supervised,0,2,53,63,115,0.987035870552063
supervised,0,2,54,63,116,1.0276825428009033
supervised,0,2,55,63,117,1.0397332906723022
supervised,0,2,56,63,118,0.9499477744102478
supervised,0,2,57,63,119,1.02199387550354
supervised,0,2,58,63,120,0.9726817011833191
supervised,0,2,59,63,121,1.0239109992980957
supervised,0,2,60,63,122,1.0089143514633179
supervised,0,2,61,63,123,0.9661855697631836
supervised,0,2,62,63,124,1.0192344188690186
supervised,0,2,63,63,125,0.9381800889968872
supervised,0,3,1,63,126,0.9415881633758545
supervised,0,3,2,63,127,0.9583475589752197
supervised,0,3,3,63,128,1.0386022329330444
supervised,0,3,4,63,129,0.9625614881515503
supervised,0,3,5,63,130,0.9721197485923767
supervised,0,3,6,63,131,0.9469527006149292
supervised,0,3,7,63,132,1.0494444370269775
supervised,0,3,8,63,133,0.9180564284324646
supervised,0,3,9,63,134,0.9355047345161438
supervised,0,3,10,63,135,0.9665805101394653
supervised,0,3,11,63,136,0.9337092638015747
supervised,0,3,12,63,137,0.9963502883911133
supervised,0,3,13,63,138,0.8997936844825745
