condition,seed,recipe_id,epoch,train_loss,val_loss,train_acc,val_acc,lr
random_init,0,random_init_recipe_v1,1,5.350585708618164,6.700325874328613,0.09225,0.123,0.029992598405485973
random_init,0,random_init_recipe_v1,2,2.4953416061401366,2.2641308574676513,0.12275,0.154,0.029970400926424074
random_init,0,random_init_recipe_v1,3,2.2909150390625,2.0915386867523194,0.166,0.254,0.029933429469046202
random_init,0,random_init_recipe_v1,4,2.091167949676514,2.1405432415008545,0.21825,0.223,0.029881720519717173
random_init,0,random_init_recipe_v1,5,1.9861407089233398,1.8640594415664673,0.24025,0.274,0.02981532510892707
random_init,0,random_init_recipe_v1,6,1.9168635454177856,1.8180956745147705,0.25575,0.269,0.029734308760930334
random_init,0,random_init_recipe_v1,7,1.8376130876541137,1.7684437656402587,0.273,0.328,0.029638751429081213
random_init,0,random_init_recipe_v1,8,1.8449526920318604,1.735202262878418,0.28525,0.328,0.029528747416929468
random_init,0,random_init_recipe_v1,9,1.799851921081543,1.6593535099029542,0.303,0.333,0.02940440528515415
random_init,0,random_init_recipe_v1,10,1.7631883392333985,1.6478209161758424,0.3145,0.351,0.029265847744427306
random_init,0,random_init_recipe_v1,11,1.7415653820037842,1.5701786336898804,0.3215,0.397,0.029113211534313385
random_init,0,random_init_recipe_v1,12,1.7096537437438966,1.5368686456680298,0.35175,0.423,0.028946647288323774
random_init,0,random_init_recipe_v1,13,1.6716659488677978,1.5186864862442016,0.36475,0.415,0.02876631938525972
random_init,0,random_init_recipe_v1,14,1.674301206588745,1.563753960609436,0.35175,0.402,0.028572405786990298
random_init,0,random_init_recipe_v1,15,1.658743709564209,1.4912799396514893,0.3625,0.437,0.02836509786282552
random_init,0,random_init_recipe_v1,16,1.6208704233169555,1.4711328439712525,0.38225,0.433,0.028144600200657958
random_init,0,random_init_recipe_v1,17,1.5951502208709716,1.444598105430603,0.40825,0.452,0.027911130405059163
random_init,0,random_init_recipe_v1,18,1.5994279403686524,1.4384785537719726,0.396,0.438,0.027664918882530233
random_init,0,random_init_recipe_v1,19,1.588610647201538,1.3976722354888915,0.40325,0.465,0.027406208614118435
random_init,0,random_init_recipe_v1,20,1.5360044689178467,1.4151098794937134,0.41725,0.446,0.02713525491562422
random_init,0,random_init_recipe_v1,21,1.5057877769470216,1.3829113941192628,0.43,0.475,0.02685232518563536
random_init,0,random_init_recipe_v1,22,1.5138815240859986,1.3281245250701905,0.43075,0.504,0.026557698641636845
random_init,0,random_init_recipe_v1,23,1.4926680450439453,1.3384001951217652,0.43575,0.505,0.0262516660444569
random_init,0,random_init_recipe_v1,24,1.449307375907898,1.318213761329651,0.46375,0.5,0.02593452941132118
random_init,0,random_init_recipe_v1,25,1.4728247241973877,1.3586716699600219,0.447,0.478,0.025606601717798216
random_init,0,random_init_recipe_v1,26,1.4626150960922242,1.312320345878601,0.459,0.504,0.025268206588930336
random_init,0,random_init_recipe_v1,27,1.4185398082733154,1.2761442813873292,0.46425,0.523,0.024919677979854785
random_init,0,random_init_recipe_v1,28,1.385414137840271,1.2795072202682496,0.477,0.507,0.024561359846230355
random_init,0,random_init_recipe_v1,29,1.3830930137634276,1.2454342823028564,0.488,0.522,0.024193605804794658
random_init,0,random_init_recipe_v1,30,1.3586570444107056,1.2438745861053466,0.49825,0.538,0.023816778784387108
random_init,0,random_init_recipe_v1,31,1.3553880157470704,1.3278179988861083,0.493,0.474,0.02343125066778197
random_init,0,random_init_recipe_v1,32,1.347114951133728,1.242760263442993,0.5125,0.54,0.023037401924684956
random_init,0,random_init_recipe_v1,33,1.3128527545928954,1.2112091550827027,0.516,0.548,0.02263562123625558
random_init,0,random_init_recipe_v1,34,1.329992693901062,1.2238449125289916,0.5055,0.554,0.02222630511152574
random_init,0,random_init_recipe_v1,35,1.2862831754684447,1.2079749965667725,0.53,0.56,0.02180985749609321
random_init,0,random_init_recipe_v1,36,1.2602802419662475,1.22972722530365,0.53,0.563,0.021386689373476098
random_init,0,random_init_recipe_v1,37,1.2354062614440917,1.162504648208618,0.5455,0.577,0.020957218359521718
random_init,0,random_init_recipe_v1,38,1.2629649925231934,1.2240552654266357,0.5325,0.561,0.02052186829027018
random_init,0,random_init_recipe_v1,39,1.2306266117095948,1.2139843997955322,0.548,0.541,0.02008106880367938
random_init,0,random_init_recipe_v1,40,1.2083329095840454,1.2674315700531005,0.566,0.557,0.01963525491562422
random_init,0,random_init_recipe_v1,41,1.2114158945083617,1.147975480079651,0.556,0.592,0.019184866590588448
random_init,0,random_init_recipe_v1,42,1.1773066234588623,1.1344655437469482,0.56775,0.584,0.018730348307472826
random_init,0,random_init_recipe_v1,43,1.1656835460662842,1.122227066040039,0.576,0.588,0.018272148620948146
random_init,0,random_init_recipe_v1,44,1.1649703388214112,1.128073826789856,0.56775,0.583,0.017810719718785877
random_init,0,random_init_recipe_v1,45,1.1473852038383483,1.1661254234313965,0.58975,0.572,0.01734651697560347
random_init,0,random_init_recipe_v1,46,1.1376560525894166,1.1254854259490967,0.5855,0.613,0.016879998503464572
random_init,0,random_init_recipe_v1,47,1.1301431732177734,1.1184930610656738,0.59075,0.6,0.016411624699777718
random_init,0,random_init_recipe_v1,48,1.1211364727020263,1.1347813730239869,0.589,0.579,0.015941857792939707
random_init,0,random_init_recipe_v1,49,1.095485198020935,1.1279749937057495,0.601,0.588,0.01547116138617193
random_init,0,random_init_recipe_v1,50,1.0941420888900757,1.1379831218719483,0.606,0.568,0.015000000000000005
random_init,0,random_init_recipe_v1,51,1.0622530450820924,1.106966290473938,0.605,0.61,0.014528838613828081
random_init,0,random_init_recipe_v1,52,1.0480051317214967,1.086334852218628,0.6125,0.602,0.014058142207060304
random_init,0,random_init_recipe_v1,53,1.0230768070220948,1.0991848001480102,0.62375,0.616,0.013588375300222288
random_init,0,random_init_recipe_v1,54,1.022364772796631,1.0675339336395264,0.624,0.623,0.01312000149653544
random_init,0,random_init_recipe_v1,55,1.0219613943099977,1.0866774082183839,0.63075,0.618,0.012653483024396539
random_init,0,random_init_recipe_v1,56,0.9833152723312378,1.060810227394104,0.63925,0.615,0.012189280281214132
random_init,0,random_init_recipe_v1,57,0.9711611819267273,1.1225427265167236,0.65475,0.625,0.011727851379051867
random_init,0,random_init_recipe_v1,58,0.9850818510055542,1.0882791271209717,0.64425,0.61,0.011269651692527178
random_init,0,random_init_recipe_v1,59,0.9356732273101807,1.0676739835739135,0.6595,0.608,0.010815133409411563
random_init,0,random_init_recipe_v1,60,0.9203878040313721,1.0256443920135498,0.66775,0.638,0.010364745084375794
random_init,0,random_init_recipe_v1,61,0.9471087818145751,1.0139712963104248,0.655,0.664,0.00991893119632063
random_init,0,random_init_recipe_v1,62,0.9024291644096375,1.090055139541626,0.67825,0.63,0.009478131709729836
random_init,0,random_init_recipe_v1,63,0.9071422147750855,1.0626745014190673,0.66775,0.63,0.00904278164047829
random_init,0,random_init_recipe_v1,64,0.8954107875823974,1.0323162112236024,0.68125,0.64,0.00861331062652391
random_init,0,random_init_recipe_v1,65,0.8713206453323364,1.0633059682846069,0.68475,0.639,0.0081901425039068
random_init,0,random_init_recipe_v1,66,0.8365357084274292,1.0152661294937133,0.703,0.657,0.007773694888474269
random_init,0,random_init_recipe_v1,67,0.8571988248825073,1.0411928005218505,0.68725,0.645,0.007364378763744431
random_init,0,random_init_recipe_v1,68,0.8246472778320313,1.0208800258636475,0.70975,0.644,0.006962598075315048
random_init,0,random_init_recipe_v1,69,0.8245988783836364,1.0334419679641724,0.7005,0.653,0.006568749332218041
random_init,0,random_init_recipe_v1,70,0.8029054121971131,1.0382231540679931,0.72025,0.643,0.006183221215612906
random_init,0,random_init_recipe_v1,71,0.7755627799034118,1.0065841112136842,0.71825,0.656,0.005806394195205352
random_init,0,random_init_recipe_v1,72,0.7646853609085082,1.0387462682723998,0.725,0.655,0.005438640153769655
random_init,0,random_init_recipe_v1,73,0.7785883164405822,1.0410059099197388,0.71875,0.645,0.005080322020145226
random_init,0,random_init_recipe_v1,74,0.7480034322738648,1.086059621810913,0.736,0.644,0.00473179341106967
random_init,0,random_init_recipe_v1,75,0.7082754497528077,1.030911937713623,0.75675,0.657,0.0043933982822017895
random_init,0,random_init_recipe_v1,76,0.7259201793670654,1.0416220092773438,0.74525,0.652,0.004065470588678831
random_init,0,random_init_recipe_v1,77,0.7077509799003601,1.0463162145614624,0.756,0.647,0.003748333955543107
random_init,0,random_init_recipe_v1,78,0.6972018647193908,1.0262390174865723,0.753,0.652,0.003442301358363164
random_init,0,random_init_recipe_v1,79,0.6596485800743103,1.025767804145813,0.76725,0.657,0.0031476748143646448
random_init,0,random_init_recipe_v1,80,0.6704813895225525,1.0292281312942504,0.761,0.65,0.0028647450843757908
random_init,0,random_init_recipe_v1,81,0.6445574204921722,1.0868020114898682,0.7695,0.659,0.002593791385881575
random_init,0,random_init_recipe_v1,82,0.6474701690673829,1.0690797328948975,0.77675,0.666,0.002335081117469778
random_init,0,random_init_recipe_v1,83,0.6182928285598754,1.0397453784942627,0.7855,0.658,0.0020888695949408446
random_init,0,random_init_recipe_v1,84,0.6251607251167297,1.041106206893921,0.7885,0.655,0.0018553997993420472
random_init,0,random_init_recipe_v1,85,0.6146061491966247,1.0337374715805054,0.782,0.673,0.001634902137174484
random_init,0,random_init_recipe_v1,86,0.5878359990119935,1.0469930934906007,0.79775,0.68,0.0014275942130097103
random_init,0,random_init_recipe_v1,87,0.5996269125938416,1.064775239944458,0.794,0.655,0.0012336806147402867
random_init,0,random_init_recipe_v1,88,0.5898176436424255,1.0333097219467162,0.802,0.669,0.0010533527116762301
random_init,0,random_init_recipe_v1,89,0.5756502890586853,1.0358999633789063,0.8055,0.676,0.0008867884656866185
random_init,0,random_init_recipe_v1,90,0.5601369981765747,1.0599504070281982,0.809,0.666,0.0007341522555726973
random_init,0,random_init_recipe_v1,91,0.5507308270931244,1.0548599452972411,0.81825,0.68,0.0005955947148458559
random_init,0,random_init_recipe_v1,92,0.5642217803001404,1.0382443504333496,0.803,0.668,0.00047125258307053567
random_init,0,random_init_recipe_v1,93,0.548893283367157,1.0452404127120971,0.8075,0.685,0.00036124857091879027
random_init,0,random_init_recipe_v1,94,0.5234106993675232,1.041201524734497,0.82275,0.676,0.0002656912390696693
random_init,0,random_init_recipe_v1,95,0.528107608795166,1.0377899732589722,0.8235,0.68,0.0001846748910729352
random_init,0,random_init_recipe_v1,96,0.5069959583282471,1.0395281524658204,0.8295,0.68,0.00011827948028283359
random_init,0,random_init_recipe_v1,97,0.5331365423202514,1.0465858783721924,0.81325,0.677,6.657053095380009e-05
random_init,0,random_init_recipe_v1,98,0.5252825870513916,1.0372248849868775,0.81675,0.673,2.959907357592663e-05
random_init,0,random_init_recipe_v1,99,0.5169828202724457,1.0412234878540039,0.8285,0.678,7.401594514026003e-06
random_init,0,random_init_recipe_v1,100,0.5302567191123962,1.0421745176315307,0.8165,0.685,0.0
