condition,seed,recipe_id,epoch,train_loss,val_loss,train_acc,val_acc,lr
random_init,2,random_init_recipe_v1,1,4.4645047264099125,2.493155990600586,0.10575,0.101,0.029992598405485973
random_init,2,random_init_recipe_v1,2,2.402652900695801,2.9009694423675536,0.1035,0.158,0.029970400926424074
random_init,2,random_init_recipe_v1,3,2.2715063667297364,2.3270964946746826,0.14375,0.182,0.029933429469046202
random_init,2,random_init_recipe_v1,4,2.123931018829346,1.950442566871643,0.2045,0.251,0.029881720519717173
random_init,2,random_init_recipe_v1,5,1.9768418216705321,1.8348273630142211,0.2405,0.285,0.02981532510892707
random_init,2,random_init_recipe_v1,6,1.9266269664764404,1.8048292531967163,0.2545,0.293,0.029734308760930334
random_init,2,random_init_recipe_v1,7,1.9017572813034058,1.7570288381576538,0.26475,0.309,0.029638751429081213
random_init,2,random_init_recipe_v1,8,1.856429536819458,1.869978187561035,0.2605,0.305,0.029528747416929468
random_init,2,random_init_recipe_v1,9,1.812914524078369,1.6883391399383545,0.2955,0.333,0.02940440528515415
random_init,2,random_init_recipe_v1,10,1.7925429601669312,1.6433761920928955,0.3055,0.345,0.029265847744427306
random_init,2,random_init_recipe_v1,11,1.7550823307037353,1.791370195388794,0.3135,0.338,0.029113211534313385
random_init,2,random_init_recipe_v1,12,1.7483474168777466,1.5947095937728881,0.3345,0.377,0.028946647288323774
random_init,2,random_init_recipe_v1,13,1.719878921508789,1.642917802810669,0.33675,0.398,0.02876631938525972
random_init,2,random_init_recipe_v1,14,1.6920155124664307,1.5435981664657592,0.3505,0.397,0.028572405786990298
random_init,2,random_init_recipe_v1,15,1.6814152393341064,1.7908429126739502,0.348,0.425,0.02836509786282552
random_init,2,random_init_recipe_v1,16,1.6471538095474243,1.8105536403656006,0.3705,0.427,0.028144600200657958
random_init,2,random_init_recipe_v1,17,1.6390716733932496,1.8093379459381103,0.3685,0.444,0.027911130405059163
random_init,2,random_init_recipe_v1,18,1.5980671138763427,1.6847154760360719,0.40175,0.46,0.027664918882530233
random_init,2,random_init_recipe_v1,19,1.5728891315460205,1.5454806575775146,0.407,0.483,0.027406208614118435
random_init,2,random_init_recipe_v1,20,1.567080108642578,1.4224971017837524,0.40425,0.477,0.02713525491562422
random_init,2,random_init_recipe_v1,21,1.5461196041107177,1.3846862545013428,0.41975,0.465,0.02685232518563536
random_init,2,random_init_recipe_v1,22,1.5122888822555542,1.8385854215621948,0.42675,0.489,0.026557698641636845
random_init,2,random_init_recipe_v1,23,1.4910249671936036,2.62076079750061,0.442,0.486,0.0262516660444569
random_init,2,random_init_recipe_v1,24,1.5040244312286377,1.8399783191680907,0.442,0.502,0.02593452941132118
random_init,2,random_init_recipe_v1,25,1.4762250394821168,1.7984153127670288,0.462,0.515,0.025606601717798216
random_init,2,random_init_recipe_v1,26,1.454675054550171,1.2761902160644532,0.4575,0.518,0.025268206588930336
random_init,2,random_init_recipe_v1,27,1.4460197658538818,1.3478296518325805,0.4545,0.511,0.024919677979854785
random_init,2,random_init_recipe_v1,28,1.4293710346221924,1.3783291368484496,0.45975,0.494,0.024561359846230355
random_init,2,random_init_recipe_v1,29,1.4043692979812623,1.2859773082733155,0.479,0.511,0.024193605804794658
random_init,2,random_init_recipe_v1,30,1.40893172454834,1.4750789413452148,0.47475,0.53,0.023816778784387108
