condition,seed,epoch,batch_index,num_batches,global_step,train_loss
random_init,2,1,1,63,0,2.392709732055664
random_init,2,1,2,63,1,3.9538979530334473
random_init,2,1,3,63,2,7.512207984924316
random_init,2,1,4,63,3,8.663383483886719
random_init,2,1,5,63,4,12.494821548461914
random_init,2,1,6,63,5,21.84651756286621
random_init,2,1,7,63,6,20.799880981445312
random_init,2,1,8,63,7,9.259754180908203
random_init,2,1,9,63,8,7.282506942749023
random_init,2,1,10,63,9,13.978829383850098
random_init,2,1,11,63,10,5.815167427062988
random_init,2,1,12,63,11,3.9495654106140137
random_init,2,1,13,63,12,7.457231521606445
random_init,2,1,14,63,13,8.311894416809082
random_init,2,1,15,63,14,4.397510528564453
random_init,2,1,16,63,15,4.531183242797852
random_init,2,1,17,63,16,3.456434488296509
random_init,2,1,18,63,17,3.589646577835083
random_init,2,1,19,63,18,3.073873996734619
random_init,2,1,20,63,19,2.537336587905884
random_init,2,1,21,63,20,2.3805623054504395
random_init,2,1,22,63,21,2.6182212829589844
random_init,2,1,23,63,22,2.881812572479248
random_init,2,1,24,63,23,2.454779624938965
random_init,2,1,25,63,24,2.357713222503662
random_init,2,1,26,63,25,2.5039520263671875
random_init,2,1,27,63,26,2.4387588500976562
random_init,2,1,28,63,27,2.4450931549072266
random_init,2,1,29,63,28,2.387927770614624
random_init,2,1,30,63,29,2.4153695106506348
random_init,2,1,31,63,30,2.8504512310028076
random_init,2,1,32,63,31,2.282142400741577
random_init,2,1,33,63,32,2.9843838214874268
random_init,2,1,34,63,33,2.229459285736084
random_init,2,1,35,63,34,6.303579330444336
random_init,2,1,36,63,35,2.3118910789489746
random_init,2,1,37,63,36,6.586030960083008
random_init,2,1,38,63,37,2.6190707683563232
random_init,2,1,39,63,38,5.264019966125488
random_init,2,1,40,63,39,4.105371475219727
random_init,2,1,41,63,40,4.5510711669921875
random_init,2,1,42,63,41,2.8235721588134766
random_init,2,1,43,63,42,2.5557446479797363
random_init,2,1,44,63,43,2.311014175415039
random_init,2,1,45,63,44,2.777182102203369
random_init,2,1,46,63,45,2.2485594749450684
random_init,2,1,47,63,46,2.312864303588867
random_init,2,1,48,63,47,2.2608284950256348
random_init,2,1,49,63,48,3.0973174571990967
random_init,2,1,50,63,49,3.0966200828552246
random_init,2,1,51,63,50,3.0107791423797607
random_init,2,1,52,63,51,2.7623953819274902
random_init,2,1,53,63,52,2.6945009231567383
random_init,2,1,54,63,53,2.636211395263672
random_init,2,1,55,63,54,2.542703628540039
random_init,2,1,56,63,55,2.699483871459961
random_init,2,1,57,63,56,2.7432548999786377
random_init,2,1,58,63,57,2.708940029144287
random_init,2,1,59,63,58,2.300567865371704
random_init,2,1,60,63,59,2.57574462890625
random_init,2,1,61,63,60,2.329051971435547
random_init,2,1,62,63,61,2.5270299911499023
random_init,2,1,63,63,62,3.482326030731201
random_init,2,2,1,63,63,2.3398609161376953
random_init,2,2,2,63,64,2.366731643676758
random_init,2,2,3,63,65,3.17175030708313
random_init,2,2,4,63,66,2.8008599281311035
random_init,2,2,5,63,67,2.6028847694396973
random_init,2,2,6,63,68,2.4117414951324463
random_init,2,2,7,63,69,2.284890651702881
random_init,2,2,8,63,70,2.4342799186706543
random_init,2,2,9,63,71,2.6877963542938232
random_init,2,2,10,63,72,2.2352113723754883
