condition,seed,recipe_id,epoch,train_loss,val_loss,train_acc,val_acc,lr
random_init,1,random_init_recipe_v1,57,1.0151134452819823,1.219724464416504,0.635,0.591,0.011727851379051867
random_init,1,random_init_recipe_v1,58,1.027924530029297,1.5766501049995423,0.62475,0.618,0.011269651692527178
random_init,1,random_init_recipe_v1,59,1.0103409280776978,3.1636165533065794,0.631,0.62,0.010815133409411563
random_init,1,random_init_recipe_v1,60,1.0098521418571471,4.185462108612061,0.6305,0.606,0.010364745084375794
random_init,1,random_init_recipe_v1,61,0.97336741065979,1.4466112337112427,0.65275,0.608,0.00991893119632063
random_init,1,random_init_recipe_v1,62,0.9668628740310669,1.6444179730415345,0.6485,0.614,0.009478131709729836
random_init,1,random_init_recipe_v1,63,0.9441222128868103,2.3676833682060243,0.66075,0.63,0.00904278164047829
random_init,1,random_init_recipe_v1,64,0.9221091089248658,1.5178095598220824,0.66975,0.627,0.00861331062652391
random_init,1,random_init_recipe_v1,65,0.9168577461242676,1.7018238897323608,0.676,0.616,0.0081901425039068
random_init,1,random_init_recipe_v1,66,0.9028701419830323,1.2773116760253906,0.66525,0.643,0.007773694888474269
random_init,1,random_init_recipe_v1,67,0.8902889606952668,1.180002911567688,0.67375,0.638,0.007364378763744431
random_init,1,random_init_recipe_v1,68,0.908892653465271,1.3575203132629394,0.675,0.648,0.006962598075315048
random_init,1,random_init_recipe_v1,69,0.8491883320808411,1.424604853630066,0.68925,0.641,0.006568749332218041
random_init,1,random_init_recipe_v1,70,0.8536740775108338,2.018275920391083,0.689,0.636,0.006183221215612906
random_init,1,random_init_recipe_v1,71,0.8449548215866088,1.7088513069152833,0.698,0.65,0.005806394195205352
random_init,1,random_init_recipe_v1,72,0.8320798301696777,1.5558128666877746,0.6995,0.648,0.005438640153769655
random_init,1,random_init_recipe_v1,73,0.8071218729019165,1.0646439661979676,0.7075,0.65,0.005080322020145226
random_init,1,random_init_recipe_v1,74,0.807680775642395,1.2067459630966186,0.71025,0.657,0.00473179341106967
random_init,1,random_init_recipe_v1,75,0.7853906505107879,1.915641345024109,0.7135,0.649,0.0043933982822017895
random_init,1,random_init_recipe_v1,76,0.7568969221115113,1.5727163763046266,0.72675,0.651,0.004065470588678831
random_init,1,random_init_recipe_v1,77,0.7621944661140442,1.6246446924209594,0.72125,0.65,0.003748333955543107
random_init,1,random_init_recipe_v1,78,0.7480864715576172,1.3034154415130614,0.7325,0.648,0.003442301358363164
random_init,1,random_init_recipe_v1,79,0.7476862497329712,1.5329743871688843,0.73175,0.63,0.0031476748143646448
random_init,1,random_init_recipe_v1,80,0.7441491746902466,1.2316777606010436,0.7325,0.684,0.0028647450843757908
random_init,1,random_init_recipe_v1,81,0.710856837272644,1.6368392972946166,0.7495,0.667,0.002593791385881575
random_init,1,random_init_recipe_v1,82,0.7039096612930298,1.30823042345047,0.7525,0.663,0.002335081117469778
random_init,1,random_init_recipe_v1,83,0.6752803092002868,1.0868730735778809,0.764,0.673,0.0020888695949408446
random_init,1,random_init_recipe_v1,84,0.6847355680465699,1.5434511861801148,0.75425,0.65,0.0018553997993420472
random_init,1,random_init_recipe_v1,85,0.6455119156837463,1.1796115474700928,0.77025,0.661,0.001634902137174484
random_init,1,random_init_recipe_v1,86,0.649061499118805,1.7625004501342774,0.76875,0.66,0.0014275942130097103
random_init,1,random_init_recipe_v1,87,0.6307290592193604,1.3604883012771607,0.7835,0.659,0.0012336806147402867
random_init,1,random_init_recipe_v1,88,0.6111010375022888,1.2025297169685363,0.78825,0.669,0.0010533527116762301
random_init,1,random_init_recipe_v1,89,0.6366272172927856,1.1391548557281495,0.777,0.672,0.0008867884656866185
random_init,1,random_init_recipe_v1,90,0.6254239525794983,1.2234365186691285,0.78125,0.681,0.0007341522555726973
random_init,1,random_init_recipe_v1,91,0.6267849950790405,1.0437422437667847,0.78025,0.668,0.0005955947148458559
random_init,1,random_init_recipe_v1,92,0.6078832969665527,1.4004775347709655,0.7855,0.665,0.00047125258307053567
random_init,1,random_init_recipe_v1,93,0.6042162427902221,1.435107382774353,0.7875,0.673,0.00036124857091879027
random_init,1,random_init_recipe_v1,94,0.5870577931404114,1.2589444012641906,0.7945,0.672,0.0002656912390696693
random_init,1,random_init_recipe_v1,95,0.599763925075531,1.8111452555656433,0.78575,0.667,0.0001846748910729352
random_init,1,random_init_recipe_v1,96,0.5915744731426239,1.2600982317924498,0.80275,0.662,0.00011827948028283359
random_init,1,random_init_recipe_v1,97,0.6008601593971252,1.1748674702644348,0.79625,0.662,6.657053095380009e-05
random_init,1,random_init_recipe_v1,98,0.5716570281982422,1.2236644396781922,0.80075,0.672,2.959907357592663e-05
random_init,1,random_init_recipe_v1,99,0.5828175439834594,1.0869071884155272,0.79475,0.669,7.401594514026003e-06
random_init,1,random_init_recipe_v1,100,0.5790102109909058,1.1924601259231566,0.7985,0.664,0.0
