condition,seed,recipe_id,epoch,train_loss,val_loss,train_acc,val_acc,lr
moco,0,probe_recipe_v1,1,2.2386442241668703,2.159150932312012,0.59025,0.894,0.0003
moco,0,probe_recipe_v1,2,2.115505222320557,2.0251358757019045,0.86275,0.922,0.0003
moco,0,probe_recipe_v1,3,2.0008876543045044,1.8992965412139893,0.8645,0.927,0.0003
moco,0,probe_recipe_v1,4,1.886233377456665,1.7797785968780517,0.883,0.935,0.0003
moco,0,probe_recipe_v1,5,1.7819732160568238,1.6680401382446288,0.887,0.938,0.0003
moco,0,probe_recipe_v1,6,1.692764102935791,1.5648696269989013,0.8765,0.941,0.0003
moco,0,probe_recipe_v1,7,1.5986731033325194,1.469228346824646,0.886,0.938,0.0003
moco,0,probe_recipe_v1,8,1.5141119041442872,1.380940598487854,0.8885,0.94,0.0003
moco,0,probe_recipe_v1,9,1.4467467136383056,1.30003448677063,0.88825,0.938,0.0003
moco,0,probe_recipe_v1,10,1.3689181976318359,1.2255594415664672,0.89,0.941,0.0003
moco,0,probe_recipe_v1,11,1.3154514436721803,1.1580919237136842,0.88625,0.942,0.0003
moco,0,probe_recipe_v1,12,1.2464569625854491,1.095736273765564,0.88925,0.941,0.0003
moco,0,probe_recipe_v1,13,1.1957599935531615,1.0386230297088623,0.886,0.943,0.0003
moco,0,probe_recipe_v1,14,1.1394610147476196,0.9862332286834716,0.89725,0.941,0.0003
moco,0,probe_recipe_v1,15,1.0972554798126222,0.9380133361816406,0.88725,0.938,0.0003
moco,0,probe_recipe_v1,16,1.0486655435562133,0.893824366569519,0.891,0.941,0.0003
moco,0,probe_recipe_v1,17,1.0133508882522584,0.8533678822517395,0.8935,0.943,0.0003
moco,0,probe_recipe_v1,18,0.9802533454895019,0.8158794779777527,0.8935,0.943,0.0003
moco,0,probe_recipe_v1,19,0.943812828540802,0.7812142839431763,0.89075,0.944,0.0003
moco,0,probe_recipe_v1,20,0.9124395561218261,0.7490585479736328,0.89625,0.944,0.0003
moco,0,probe_recipe_v1,21,0.8859353809356689,0.7192060351371765,0.89625,0.944,0.0003
moco,0,probe_recipe_v1,22,0.8615500631332398,0.6917122392654419,0.897,0.946,0.0003
moco,0,probe_recipe_v1,23,0.823947473526001,0.6657863717079162,0.9035,0.948,0.0003
moco,0,probe_recipe_v1,24,0.8081045331954956,0.641776047706604,0.89875,0.947,0.0003
moco,0,probe_recipe_v1,25,0.7874645452499389,0.619468138217926,0.89625,0.948,0.0003
moco,0,probe_recipe_v1,26,0.7721229867935181,0.5989233350753784,0.893,0.949,0.0003
moco,0,probe_recipe_v1,27,0.7493087587356567,0.5792740697860718,0.89675,0.949,0.0003
moco,0,probe_recipe_v1,28,0.7290201606750488,0.5608970155715942,0.897,0.951,0.0003
moco,0,probe_recipe_v1,29,0.7072714228630066,0.5436337475776672,0.8995,0.951,0.0003
moco,0,probe_recipe_v1,30,0.6893727893829346,0.5277035341262818,0.899,0.951,0.0003
moco,0,probe_recipe_v1,31,0.6720725412368774,0.5124022874832154,0.901,0.95,0.0003
moco,0,probe_recipe_v1,32,0.6656164917945862,0.49794951200485227,0.90075,0.952,0.0003
moco,0,probe_recipe_v1,33,0.644590525150299,0.4844929184913635,0.89475,0.951,0.0003
moco,0,probe_recipe_v1,34,0.6339452319145202,0.4716772012710571,0.897,0.952,0.0003
moco,0,probe_recipe_v1,35,0.6213560695648194,0.4594295606613159,0.9025,0.952,0.0003
moco,0,probe_recipe_v1,36,0.6096266551017762,0.4478951907157898,0.89925,0.952,0.0003
moco,0,probe_recipe_v1,37,0.6021015181541443,0.43689584827423095,0.9015,0.952,0.0003
moco,0,probe_recipe_v1,38,0.5911138303279877,0.426497793674469,0.89525,0.953,0.0003
moco,0,probe_recipe_v1,39,0.5787471556663513,0.4165704870223999,0.90275,0.953,0.0003
moco,0,probe_recipe_v1,40,0.5726992192268372,0.4070289750099182,0.90375,0.953,0.0003
moco,0,probe_recipe_v1,41,0.5640083212852478,0.3980707833766937,0.905,0.953,0.0003
moco,0,probe_recipe_v1,42,0.5537434453964234,0.3894883115291595,0.89975,0.953,0.0003
moco,0,probe_recipe_v1,43,0.5479557251930237,0.3812208008766174,0.904,0.953,0.0003
moco,0,probe_recipe_v1,44,0.5335878715515137,0.3733472216129303,0.901,0.953,0.0003
moco,0,probe_recipe_v1,45,0.5257890567779541,0.36583497071266174,0.9015,0.953,0.0003
moco,0,probe_recipe_v1,46,0.5245350170135498,0.35866095757484434,0.905,0.953,0.0003
moco,0,probe_recipe_v1,47,0.5136161451339721,0.3517534489631653,0.906,0.952,0.0003
moco,0,probe_recipe_v1,48,0.5083342926502228,0.3449633615016937,0.898,0.952,0.0003
moco,0,probe_recipe_v1,49,0.5013057062625885,0.3387936899662018,0.9035,0.952,0.0003
moco,0,probe_recipe_v1,50,0.49257590460777284,0.3328479447364807,0.905,0.952,0.0003
