condition,seed,epoch,batch_index,num_batches,global_step,train_loss
moco,1,1,1,63,0,2.3041419982910156
moco,1,1,2,63,1,2.2973358631134033
moco,1,1,3,63,2,2.29941987991333
moco,1,1,4,63,3,2.2945094108581543
moco,1,1,5,63,4,2.2899668216705322
moco,1,1,6,63,5,2.2929069995880127
moco,1,1,7,63,6,2.2913942337036133
moco,1,1,8,63,7,2.2869246006011963
moco,1,1,9,63,8,2.286717414855957
moco,1,1,10,63,9,2.2827725410461426
moco,1,1,11,63,10,2.282473564147949
moco,1,1,12,63,11,2.2780561447143555
moco,1,1,13,63,12,2.2775511741638184
moco,1,1,14,63,13,2.2686591148376465
moco,1,1,15,63,14,2.2731142044067383
moco,1,1,16,63,15,2.275266647338867
moco,1,1,17,63,16,2.2641701698303223
moco,1,1,18,63,17,2.2683935165405273
moco,1,1,19,63,18,2.2663846015930176
moco,1,1,20,63,19,2.2650513648986816
moco,1,1,21,63,20,2.257737398147583
moco,1,1,22,63,21,2.259995460510254
moco,1,1,23,63,22,2.2589309215545654
moco,1,1,24,63,23,2.2565088272094727
moco,1,1,25,63,24,2.245100975036621
moco,1,1,26,63,25,2.248241424560547
moco,1,1,27,63,26,2.2476792335510254
moco,1,1,28,63,27,2.2453081607818604
moco,1,1,29,63,28,2.251864433288574
moco,1,1,30,63,29,2.2414965629577637
moco,1,1,31,63,30,2.2443671226501465
moco,1,1,32,63,31,2.238757848739624
moco,1,1,33,63,32,2.229844570159912
moco,1,1,34,63,33,2.235114097595215
moco,1,1,35,63,34,2.2295103073120117
moco,1,1,36,63,35,2.233635187149048
moco,1,1,37,63,36,2.2274105548858643
moco,1,1,38,63,37,2.2292513847351074
moco,1,1,39,63,38,2.2296581268310547
moco,1,1,40,63,39,2.226461410522461
moco,1,1,41,63,40,2.213120698928833
moco,1,1,42,63,41,2.2215280532836914
moco,1,1,43,63,42,2.219728469848633
moco,1,1,44,63,43,2.217230796813965
moco,1,1,45,63,44,2.2211239337921143
moco,1,1,46,63,45,2.2124838829040527
moco,1,1,47,63,46,2.2047247886657715
moco,1,1,48,63,47,2.209930896759033
moco,1,1,49,63,48,2.1991491317749023
moco,1,1,50,63,49,2.204202175140381
moco,1,1,51,63,50,2.1965978145599365
moco,1,1,52,63,51,2.210970878601074
moco,1,1,53,63,52,2.1966264247894287
moco,1,1,54,63,53,2.195472240447998
moco,1,1,55,63,54,2.1960067749023438
moco,1,1,56,63,55,2.1730575561523438
moco,1,1,57,63,56,2.192429304122925
moco,1,1,58,63,57,2.184018611907959
moco,1,1,59,63,58,2.1964845657348633
moco,1,1,60,63,59,2.1879425048828125
moco,1,1,61,63,60,2.1666271686553955
moco,1,1,62,63,61,2.188014030456543
moco,1,1,63,63,62,2.1742143630981445
moco,1,2,1,63,63,2.1657652854919434
moco,1,2,2,63,64,2.180082082748413
moco,1,2,3,63,65,2.1742043495178223
moco,1,2,4,63,66,2.162447929382324
moco,1,2,5,63,67,2.164194345474243
moco,1,2,6,63,68,2.178982734680176
moco,1,2,7,63,69,2.1547720432281494
moco,1,2,8,63,70,2.175177574157715
moco,1,2,9,63,71,2.158939838409424
moco,1,2,10,63,72,2.155064582824707
moco,1,2,11,63,73,2.1370673179626465
moco,1,2,12,63,74,2.162609815597534
moco,1,2,13,63,75,2.170997381210327
moco,1,2,14,63,76,2.1609787940979004
moco,1,2,15,63,77,2.1476471424102783
moco,1,2,16,63,78,2.1373953819274902
moco,1,2,17,63,79,2.14249849319458
moco,1,2,18,63,80,2.115328073501587
moco,1,2,19,63,81,2.135694980621338
moco,1,2,20,63,82,2.1280341148376465
moco,1,2,21,63,83,2.1312785148620605
moco,1,2,22,63,84,2.1354074478149414
moco,1,2,23,63,85,2.141655921936035
moco,1,2,24,63,86,2.126988410949707
moco,1,2,25,63,87,2.1271729469299316
moco,1,2,26,63,88,2.1140999794006348
moco,1,2,27,63,89,2.12691068649292
moco,1,2,28,63,90,2.137117385864258
moco,1,2,29,63,91,2.1260969638824463
moco,1,2,30,63,92,2.131624698638916
moco,1,2,31,63,93,2.116861343383789
moco,1,2,32,63,94,2.1227331161499023
moco,1,2,33,63,95,2.134615898132324
moco,1,2,34,63,96,2.096583127975464
moco,1,2,35,63,97,2.108443260192871
moco,1,2,36,63,98,2.1077518463134766
moco,1,2,37,63,99,2.0966362953186035
moco,1,2,38,63,100,2.0928664207458496
moco,1,2,39,63,101,2.0959792137145996
moco,1,2,40,63,102,2.1001243591308594
moco,1,2,41,63,103,2.0962412357330322
moco,1,2,42,63,104,2.08882737159729
moco,1,2,43,63,105,2.098029613494873
moco,1,2,44,63,106,2.096928834915161
moco,1,2,45,63,107,2.106137752532959
moco,1,2,46,63,108,2.0818932056427
moco,1,2,47,63,109,2.066554069519043
moco,1,2,48,63,110,2.0675039291381836
moco,1,2,49,63,111,2.0994091033935547
moco,1,2,50,63,112,2.092433214187622
moco,1,2,51,63,113,2.1090197563171387
moco,1,2,52,63,114,2.077742576599121
moco,1,2,53,63,115,2.0555226802825928
moco,1,2,54,63,116,2.09344220161438
moco,1,2,55,63,117,2.073044776916504
moco,1,2,56,63,118,2.0669264793395996
moco,1,2,57,63,119,2.0723986625671387
moco,1,2,58,63,120,2.052476167678833
moco,1,2,59,63,121,2.0939786434173584
moco,1,2,60,63,122,2.0644140243530273
moco,1,2,61,63,123,2.0616321563720703
moco,1,2,62,63,124,2.0655672550201416
moco,1,2,63,63,125,2.040626049041748
moco,1,3,1,63,126,2.0722780227661133
moco,1,3,2,63,127,2.074643135070801
moco,1,3,3,63,128,2.0202832221984863
moco,1,3,4,63,129,2.0812599658966064
moco,1,3,5,63,130,2.0453431606292725
moco,1,3,6,63,131,2.06254506111145
moco,1,3,7,63,132,2.056826114654541
moco,1,3,8,63,133,2.0321974754333496
moco,1,3,9,63,134,2.0727667808532715
moco,1,3,10,63,135,2.007023811340332
moco,1,3,11,63,136,2.020047187805176
moco,1,3,12,63,137,2.044294595718384
moco,1,3,13,63,138,2.0364766120910645
moco,1,3,14,63,139,2.0468850135803223
moco,1,3,15,63,140,2.028013229370117
moco,1,3,16,63,141,2.0077598094940186
moco,1,3,17,63,142,2.011773109436035
moco,1,3,18,63,143,2.004873037338257
moco,1,3,19,63,144,2.0287349224090576
moco,1,3,20,63,145,2.051234483718872
moco,1,3,21,63,146,2.041126012802124
moco,1,3,22,63,147,1.9981119632720947
moco,1,3,23,63,148,2.01857328414917
moco,1,3,24,63,149,2.029747247695923
moco,1,3,25,63,150,2.0201618671417236
moco,1,3,26,63,151,2.019528388977051
moco,1,3,27,63,152,2.0038442611694336
moco,1,3,28,63,153,1.9918034076690674
moco,1,3,29,63,154,2.0217435359954834
moco,1,3,30,63,155,2.021527051925659
