condition,seed,recipe_id,epoch,train_loss,val_loss,train_acc,val_acc,lr
moco,2,probe_recipe_v1,1,2.240065948486328,2.1601617012023926,0.65275,0.895,0.0003
moco,2,probe_recipe_v1,2,2.118215358734131,2.0269229412078857,0.8405,0.926,0.0003
moco,2,probe_recipe_v1,3,2.0008592128753664,1.8995796566009522,0.8635,0.936,0.0003
moco,2,probe_recipe_v1,4,1.891345971107483,1.7805016632080077,0.87175,0.935,0.0003
moco,2,probe_recipe_v1,5,1.793092975616455,1.6697556972503662,0.87825,0.937,0.0003
moco,2,probe_recipe_v1,6,1.6953772563934326,1.5668443241119385,0.87725,0.937,0.0003
moco,2,probe_recipe_v1,7,1.6069856405258178,1.4712083683013917,0.88025,0.939,0.0003
moco,2,probe_recipe_v1,8,1.5224643821716308,1.382844472885132,0.88175,0.939,0.0003
moco,2,probe_recipe_v1,9,1.4506055221557617,1.3017739353179931,0.889,0.941,0.0003
moco,2,probe_recipe_v1,10,1.3697039079666138,1.2272728261947632,0.892,0.94,0.0003
moco,2,probe_recipe_v1,11,1.3130454473495483,1.1591841821670532,0.8855,0.941,0.0003
moco,2,probe_recipe_v1,12,1.2523391208648682,1.0968640232086182,0.88825,0.939,0.0003
moco,2,probe_recipe_v1,13,1.2020075225830078,1.0395987024307252,0.889,0.94,0.0003
moco,2,probe_recipe_v1,14,1.1479347076416015,0.9872885627746582,0.88825,0.941,0.0003
moco,2,probe_recipe_v1,15,1.1013447618484498,0.9393081035614014,0.88375,0.939,0.0003
moco,2,probe_recipe_v1,16,1.0612271089553833,0.8950985145568847,0.89675,0.941,0.0003
moco,2,probe_recipe_v1,17,1.0247280979156494,0.8544429779052735,0.88725,0.94,0.0003
moco,2,probe_recipe_v1,18,0.9798248715400696,0.8168301935195923,0.88825,0.943,0.0003
moco,2,probe_recipe_v1,19,0.9616168384552002,0.7824397964477539,0.89,0.943,0.0003
moco,2,probe_recipe_v1,20,0.9280460443496704,0.7505239939689636,0.88975,0.943,0.0003
moco,2,probe_recipe_v1,21,0.8944302978515625,0.720641670703888,0.88925,0.943,0.0003
moco,2,probe_recipe_v1,22,0.8641940250396728,0.6929749636650085,0.894,0.945,0.0003
moco,2,probe_recipe_v1,23,0.8473442678451538,0.6674823508262634,0.89275,0.948,0.0003
moco,2,probe_recipe_v1,24,0.8241945543289184,0.6435092778205872,0.8945,0.947,0.0003
moco,2,probe_recipe_v1,25,0.8033103151321411,0.6215068216323852,0.887,0.948,0.0003
moco,2,probe_recipe_v1,26,0.7772492713928223,0.6006682748794556,0.89625,0.948,0.0003
moco,2,probe_recipe_v1,27,0.7548247470855712,0.5809864001274109,0.89625,0.948,0.0003
moco,2,probe_recipe_v1,28,0.7357439455986023,0.5627033863067626,0.896,0.95,0.0003
moco,2,probe_recipe_v1,29,0.7131200561523438,0.5454162588119507,0.9,0.949,0.0003
moco,2,probe_recipe_v1,30,0.7076839418411255,0.5290272059440613,0.9,0.949,0.0003
moco,2,probe_recipe_v1,31,0.6939716637134552,0.5138358793258667,0.8925,0.951,0.0003
moco,2,probe_recipe_v1,32,0.6754915466308594,0.49963351583480836,0.8975,0.95,0.0003
moco,2,probe_recipe_v1,33,0.6634891595840454,0.48596757984161376,0.89825,0.95,0.0003
moco,2,probe_recipe_v1,34,0.6572209720611573,0.4730546154975891,0.89325,0.95,0.0003
moco,2,probe_recipe_v1,35,0.6347366762161255,0.4609395923614502,0.90025,0.95,0.0003
moco,2,probe_recipe_v1,36,0.6199642248153686,0.449215895652771,0.90325,0.951,0.0003
moco,2,probe_recipe_v1,37,0.6019983367919922,0.43813758516311646,0.90175,0.952,0.0003
moco,2,probe_recipe_v1,38,0.6019760518074035,0.42772167491912844,0.89925,0.952,0.0003
moco,2,probe_recipe_v1,39,0.5876668286323548,0.41763688707351687,0.89875,0.952,0.0003
moco,2,probe_recipe_v1,40,0.5844152584075928,0.40834779644012453,0.89575,0.952,0.0003
moco,2,probe_recipe_v1,41,0.5649835333824158,0.3993884642124176,0.9065,0.953,0.0003
moco,2,probe_recipe_v1,42,0.5590319213867188,0.390784264087677,0.90075,0.953,0.0003
moco,2,probe_recipe_v1,43,0.5557943596839905,0.3823677651882172,0.901,0.953,0.0003
moco,2,probe_recipe_v1,44,0.5386381416320801,0.3744940648078918,0.8995,0.953,0.0003
moco,2,probe_recipe_v1,45,0.535394742012024,0.3669578835964203,0.8985,0.953,0.0003
moco,2,probe_recipe_v1,46,0.5293648266792297,0.35988529539108277,0.90625,0.952,0.0003
moco,2,probe_recipe_v1,47,0.5222407579421997,0.35306260776519777,0.899,0.952,0.0003
moco,2,probe_recipe_v1,48,0.5165627608299256,0.34636280369758604,0.9025,0.952,0.0003
moco,2,probe_recipe_v1,49,0.5096125545501708,0.3398538408279419,0.904,0.952,0.0003
moco,2,probe_recipe_v1,50,0.4986567270755768,0.33383191537857054,0.9005,0.952,0.0003
