condition,seed,recipe_id,epoch,train_loss,val_loss,train_acc,val_acc,lr
supervised,1,probe_recipe_v1,1,1.8169254446029663,1.4168445816040038,0.65025,0.938,0.0003
supervised,1,probe_recipe_v1,2,1.1742769870758056,0.9401828966140747,0.8715,0.949,0.0003
supervised,1,probe_recipe_v1,3,0.8430016736984253,0.674830771446228,0.9,0.959,0.0003
supervised,1,probe_recipe_v1,4,0.6621969738006592,0.5145941514968873,0.9015,0.963,0.0003
supervised,1,probe_recipe_v1,5,0.5451473565101623,0.4127548780441284,0.91175,0.965,0.0003
supervised,1,probe_recipe_v1,6,0.476007568359375,0.3448373546600342,0.91125,0.969,0.0003
supervised,1,probe_recipe_v1,7,0.4177418656349182,0.2960903079509735,0.91325,0.97,0.0003
supervised,1,probe_recipe_v1,8,0.3804241542816162,0.26043901205062864,0.91925,0.97,0.0003
supervised,1,probe_recipe_v1,9,0.3426822199821472,0.23278598642349244,0.92625,0.971,0.0003
supervised,1,probe_recipe_v1,10,0.33697525906562803,0.21160502409934998,0.919,0.972,0.0003
supervised,1,probe_recipe_v1,11,0.32253384494781495,0.19616180086135865,0.9185,0.969,0.0003
supervised,1,probe_recipe_v1,12,0.29713892030715944,0.1800440468788147,0.927,0.972,0.0003
supervised,1,probe_recipe_v1,13,0.28258010625839236,0.16813498139381408,0.92375,0.973,0.0003
supervised,1,probe_recipe_v1,14,0.2770547168254852,0.1585661826133728,0.9275,0.972,0.0003
supervised,1,probe_recipe_v1,15,0.2654572222232819,0.1503723313808441,0.92525,0.972,0.0003
supervised,1,probe_recipe_v1,16,0.2558291301727295,0.14259876918792724,0.9295,0.973,0.0003
supervised,1,probe_recipe_v1,17,0.2496395788192749,0.13539403533935546,0.92925,0.973,0.0003
supervised,1,probe_recipe_v1,18,0.2381237199306488,0.1298415994644165,0.93475,0.974,0.0003
supervised,1,probe_recipe_v1,19,0.22162950503826143,0.12432989168167115,0.93525,0.974,0.0003
supervised,1,probe_recipe_v1,20,0.23139569735527038,0.11995009899139404,0.933,0.975,0.0003
supervised,1,probe_recipe_v1,21,0.22854475617408754,0.11552211666107177,0.931,0.975,0.0003
supervised,1,probe_recipe_v1,22,0.22942143130302428,0.11218883013725281,0.931,0.975,0.0003
supervised,1,probe_recipe_v1,23,0.21691643691062928,0.10901502490043641,0.93175,0.977,0.0003
supervised,1,probe_recipe_v1,24,0.20793315422534941,0.10648269987106324,0.9385,0.978,0.0003
supervised,1,probe_recipe_v1,25,0.2013994742631912,0.10443277764320373,0.939,0.977,0.0003
supervised,1,probe_recipe_v1,26,0.20090883445739746,0.10241395902633667,0.9415,0.978,0.0003
supervised,1,probe_recipe_v1,27,0.19940662550926208,0.09857215261459351,0.9405,0.977,0.0003
supervised,1,probe_recipe_v1,28,0.1962468582391739,0.09753672337532043,0.942,0.977,0.0003
supervised,1,probe_recipe_v1,29,0.20078990626335144,0.09505580472946167,0.936,0.978,0.0003
supervised,1,probe_recipe_v1,30,0.19230354541540146,0.09317669153213501,0.94325,0.978,0.0003
supervised,1,probe_recipe_v1,31,0.19071793377399446,0.09072440958023072,0.94075,0.978,0.0003
supervised,1,probe_recipe_v1,32,0.1882351231575012,0.08929493165016174,0.9385,0.979,0.0003
supervised,1,probe_recipe_v1,33,0.18048124861717224,0.08702383708953858,0.94325,0.979,0.0003
supervised,1,probe_recipe_v1,34,0.18584205639362336,0.08580977725982666,0.94375,0.979,0.0003
supervised,1,probe_recipe_v1,35,0.18187668192386627,0.08510130023956299,0.9415,0.979,0.0003
supervised,1,probe_recipe_v1,36,0.1754101310968399,0.08448903477191926,0.94375,0.979,0.0003
supervised,1,probe_recipe_v1,37,0.17933549976348878,0.08397267150878907,0.942,0.98,0.0003
supervised,1,probe_recipe_v1,38,0.1794473774433136,0.08223256516456603,0.946,0.98,0.0003
supervised,1,probe_recipe_v1,39,0.19062811207771302,0.08041289448738098,0.93975,0.979,0.0003
supervised,1,probe_recipe_v1,40,0.17762847459316253,0.08086692786216736,0.94425,0.98,0.0003
supervised,1,probe_recipe_v1,41,0.1751169695854187,0.07961408257484436,0.941,0.98,0.0003
supervised,1,probe_recipe_v1,42,0.16964169204235077,0.07791563832759857,0.95025,0.98,0.0003
supervised,1,probe_recipe_v1,43,0.1653293571472168,0.07792216038703918,0.94625,0.98,0.0003
supervised,1,probe_recipe_v1,44,0.17636255478858948,0.07648582100868224,0.94075,0.98,0.0003
supervised,1,probe_recipe_v1,45,0.16629021286964416,0.07610227370262146,0.94975,0.98,0.0003
supervised,1,probe_recipe_v1,46,0.1695225030183792,0.07570307683944702,0.9505,0.98,0.0003
supervised,1,probe_recipe_v1,47,0.1650182123184204,0.07450641393661499,0.94875,0.98,0.0003
supervised,1,probe_recipe_v1,48,0.1649396097064018,0.0731581836938858,0.9485,0.979,0.0003
supervised,1,probe_recipe_v1,49,0.1684300903081894,0.0734394543170929,0.94675,0.98,0.0003
supervised,1,probe_recipe_v1,50,0.16704316902160646,0.07260382211208344,0.94825,0.979,0.0003
