condition,seed,epoch,batch_index,num_batches,global_step,train_loss
supervised,0,1,1,63,0,2.3442130088806152
supervised,0,1,2,63,1,2.3324666023254395
supervised,0,1,3,63,2,2.2945473194122314
supervised,0,1,4,63,3,2.2919199466705322
supervised,0,1,5,63,4,2.266132116317749
supervised,0,1,6,63,5,2.282994270324707
supervised,0,1,7,63,6,2.2488815784454346
supervised,0,1,8,63,7,2.2240684032440186
supervised,0,1,9,63,8,2.181267261505127
supervised,0,1,10,63,9,2.172457695007324
supervised,0,1,11,63,10,2.1409096717834473
supervised,0,1,12,63,11,2.1669933795928955
supervised,0,1,13,63,12,2.110816240310669
supervised,0,1,14,63,13,2.1016173362731934
supervised,0,1,15,63,14,2.114673137664795
supervised,0,1,16,63,15,2.0570590496063232
supervised,0,1,17,63,16,2.0453782081604004
supervised,0,1,18,63,17,2.0211117267608643
supervised,0,1,19,63,18,2.008760929107666
supervised,0,1,20,63,19,2.039968967437744
supervised,0,1,21,63,20,2.038888454437256
supervised,0,1,22,63,21,1.9836125373840332
supervised,0,1,23,63,22,1.910887360572815
supervised,0,1,24,63,23,1.9553557634353638
supervised,0,1,25,63,24,1.940842866897583
supervised,0,1,26,63,25,1.8388848304748535
supervised,0,1,27,63,26,1.9255726337432861
supervised,0,1,28,63,27,1.8583561182022095
supervised,0,1,29,63,28,1.917978286743164
supervised,0,1,30,63,29,1.8642373085021973
supervised,0,1,31,63,30,1.8494147062301636
supervised,0,1,32,63,31,1.8308112621307373
supervised,0,1,33,63,32,1.787282109260559
supervised,0,1,34,63,33,1.7917704582214355
supervised,0,1,35,63,34,1.8143826723098755
supervised,0,1,36,63,35,1.768298864364624
supervised,0,1,37,63,36,1.7800397872924805
supervised,0,1,38,63,37,1.6506179571151733
supervised,0,1,39,63,38,1.7065483331680298
supervised,0,1,40,63,39,1.723920226097107
supervised,0,1,41,63,40,1.6862781047821045
supervised,0,1,42,63,41,1.727434515953064
supervised,0,1,43,63,42,1.6723679304122925
supervised,0,1,44,63,43,1.6938928365707397
supervised,0,1,45,63,44,1.6835339069366455
supervised,0,1,46,63,45,1.5818074941635132
supervised,0,1,47,63,46,1.603843092918396
supervised,0,1,48,63,47,1.5778400897979736
supervised,0,1,49,63,48,1.6063066720962524
supervised,0,1,50,63,49,1.628623604774475
supervised,0,1,51,63,50,1.628879189491272
supervised,0,1,52,63,51,1.5637017488479614
supervised,0,1,53,63,52,1.5979106426239014
supervised,0,1,54,63,53,1.549868106842041
supervised,0,1,55,63,54,1.6178861856460571
supervised,0,1,56,63,55,1.5410246849060059
supervised,0,1,57,63,56,1.4946255683898926
supervised,0,1,58,63,57,1.5102038383483887
supervised,0,1,59,63,58,1.5166196823120117
supervised,0,1,60,63,59,1.5087782144546509
supervised,0,1,61,63,60,1.4902276992797852
supervised,0,1,62,63,61,1.4381258487701416
supervised,0,1,63,63,62,1.3564362525939941
supervised,0,2,1,63,63,1.4211595058441162
supervised,0,2,2,63,64,1.4461127519607544
supervised,0,2,3,63,65,1.4388948678970337
supervised,0,2,4,63,66,1.4012736082077026
supervised,0,2,5,63,67,1.3285366296768188
supervised,0,2,6,63,68,1.4834108352661133
supervised,0,2,7,63,69,1.3561272621154785
supervised,0,2,8,63,70,1.4252235889434814
supervised,0,2,9,63,71,1.401517629623413
supervised,0,2,10,63,72,1.3551645278930664
supervised,0,2,11,63,73,1.4471195936203003
supervised,0,2,12,63,74,1.3506762981414795
supervised,0,2,13,63,75,1.2533149719238281
supervised,0,2,14,63,76,1.3205126523971558
supervised,0,2,15,63,77,1.3516846895217896
supervised,0,2,16,63,78,1.264625072479248
supervised,0,2,17,63,79,1.2869478464126587
supervised,0,2,18,63,80,1.2807420492172241
supervised,0,2,19,63,81,1.2895927429199219
supervised,0,2,20,63,82,1.2453590631484985
supervised,0,2,21,63,83,1.2595605850219727
supervised,0,2,22,63,84,1.2852600812911987
supervised,0,2,23,63,85,1.197479486465454
supervised,0,2,24,63,86,1.2166645526885986
supervised,0,2,25,63,87,1.1884117126464844
supervised,0,2,26,63,88,1.1406041383743286
supervised,0,2,27,63,89,1.2152578830718994
supervised,0,2,28,63,90,1.2489089965820312
supervised,0,2,29,63,91,1.1921865940093994
supervised,0,2,30,63,92,1.2252305746078491
supervised,0,2,31,63,93,1.2660239934921265
supervised,0,2,32,63,94,1.1621044874191284
supervised,0,2,33,63,95,1.1211766004562378
supervised,0,2,34,63,96,1.1697413921356201
supervised,0,2,35,63,97,1.2196239233016968
supervised,0,2,36,63,98,1.222503423690796
supervised,0,2,37,63,99,1.1263993978500366
supervised,0,2,38,63,100,1.1771458387374878
supervised,0,2,39,63,101,1.143378496170044
supervised,0,2,40,63,102,1.200152039527893
supervised,0,2,41,63,103,1.1619800329208374
supervised,0,2,42,63,104,1.156300663948059
supervised,0,2,43,63,105,1.0797227621078491
supervised,0,2,44,63,106,1.1302951574325562
supervised,0,2,45,63,107,1.0576022863388062
supervised,0,2,46,63,108,1.1204174757003784
supervised,0,2,47,63,109,1.1088385581970215
supervised,0,2,48,63,110,1.0530282258987427
supervised,0,2,49,63,111,1.1210781335830688
supervised,0,2,50,63,112,1.1276241540908813
supervised,0,2,51,63,113,1.040905475616455
supervised,0,2,52,63,114,1.1060951948165894
supervised,0,2,53,63,115,0.9621637463569641
supervised,0,2,54,63,116,1.0817639827728271
supervised,0,2,55,63,117,1.036785364151001
supervised,0,2,56,63,118,0.9872406721115112
supervised,0,2,57,63,119,1.0121643543243408
supervised,0,2,58,63,120,1.0475510358810425
supervised,0,2,59,63,121,0.9911060929298401
supervised,0,2,60,63,122,1.0297064781188965
supervised,0,2,61,63,123,1.0373858213424683
supervised,0,2,62,63,124,0.9831845164299011
supervised,0,2,63,63,125,0.9667396545410156
supervised,0,3,1,63,126,0.9190061688423157
supervised,0,3,2,63,127,0.9683207273483276
supervised,0,3,3,63,128,1.0628634691238403
supervised,0,3,4,63,129,0.9804693460464478
supervised,0,3,5,63,130,1.0221914052963257
supervised,0,3,6,63,131,0.932784914970398
supervised,0,3,7,63,132,1.001726746559143
supervised,0,3,8,63,133,0.9428772330284119
supervised,0,3,9,63,134,0.9034194946289062
supervised,0,3,10,63,135,0.9148489236831665
supervised,0,3,11,63,136,1.027069330215454
supervised,0,3,12,63,137,0.990605354309082
supervised,0,3,13,63,138,0.8836149573326111
supervised,0,3,14,63,139,0.824811577796936
supervised,0,3,15,63,140,0.9847641587257385
supervised,0,3,16,63,141,0.9657539129257202
supervised,0,3,17,63,142,0.9227227568626404
supervised,0,3,18,63,143,0.9704186916351318
supervised,0,3,19,63,144,0.8216298818588257
supervised,0,3,20,63,145,0.8462789058685303
supervised,0,3,21,63,146,0.9027757048606873
supervised,0,3,22,63,147,0.8362919092178345
supervised,0,3,23,63,148,0.8497833609580994
supervised,0,3,24,63,149,0.7978026866912842
supervised,0,3,25,63,150,0.7953786849975586
supervised,0,3,26,63,151,0.9423149824142456
supervised,0,3,27,63,152,0.8649812936782837
supervised,0,3,28,63,153,0.8907051086425781
supervised,0,3,29,63,154,0.8725857734680176
supervised,0,3,30,63,155,0.8672550320625305
supervised,0,3,31,63,156,0.9473214149475098
supervised,0,3,32,63,157,0.821443498134613
supervised,0,3,33,63,158,0.769665002822876
supervised,0,3,34,63,159,0.8353040218353271
supervised,0,3,35,63,160,0.8436217308044434
supervised,0,3,36,63,161,0.7757354974746704
supervised,0,3,37,63,162,0.8159103989601135
supervised,0,3,38,63,163,0.8959172964096069
supervised,0,3,39,63,164,0.7996305823326111
supervised,0,3,40,63,165,0.867734968662262
supervised,0,3,41,63,166,0.8660390973091125
supervised,0,3,42,63,167,0.8333833813667297
supervised,0,3,43,63,168,0.8770614862442017
supervised,0,3,44,63,169,0.8302326202392578
supervised,0,3,45,63,170,0.8743849396705627
supervised,0,3,46,63,171,0.7771562337875366
supervised,0,3,47,63,172,0.811194896697998
supervised,0,3,48,63,173,0.7664711475372314
supervised,0,3,49,63,174,0.7954280376434326
supervised,0,3,50,63,175,0.7859888076782227
supervised,0,3,51,63,176,0.7325465679168701
supervised,0,3,52,63,177,0.8157172799110413
supervised,0,3,53,63,178,0.7982534170150757
supervised,0,3,54,63,179,0.7265846729278564
supervised,0,3,55,63,180,0.7993714809417725
supervised,0,3,56,63,181,0.7936006188392639
supervised,0,3,57,63,182,0.8970470428466797
supervised,0,3,58,63,183,0.7434820532798767
supervised,0,3,59,63,184,0.6901793479919434
supervised,0,3,60,63,185,0.7722318172454834
supervised,0,3,61,63,186,0.7433462142944336
supervised,0,3,62,63,187,0.7677192091941833
supervised,0,3,63,63,188,0.7691558003425598
supervised,0,4,1,63,189,0.6922265887260437
supervised,0,4,2,63,190,0.7825157642364502
supervised,0,4,3,63,191,0.7154422402381897
supervised,0,4,4,63,192,0.7645443081855774
supervised,0,4,5,63,193,0.7436664700508118
supervised,0,4,6,63,194,0.7134845852851868
supervised,0,4,7,63,195,0.7135478854179382
supervised,0,4,8,63,196,0.6919883489608765
supervised,0,4,9,63,197,0.7830124497413635
supervised,0,4,10,63,198,0.6411764025688171
supervised,0,4,11,63,199,0.8829934597015381
supervised,0,4,12,63,200,0.7230845093727112
supervised,0,4,13,63,201,0.7880270481109619
supervised,0,4,14,63,202,0.7300570607185364
supervised,0,4,15,63,203,0.6756782531738281
supervised,0,4,16,63,204,0.6835324168205261
supervised,0,4,17,63,205,0.7094495892524719
supervised,0,4,18,63,206,0.6514759063720703
supervised,0,4,19,63,207,0.7565481066703796
supervised,0,4,20,63,208,0.7169426083564758
supervised,0,4,21,63,209,0.8215312361717224
supervised,0,4,22,63,210,0.6027904748916626
supervised,0,4,23,63,211,0.620804488658905
supervised,0,4,24,63,212,0.7084395289421082
supervised,0,4,25,63,213,0.656802237033844
supervised,0,4,26,63,214,0.6729131937026978
supervised,0,4,27,63,215,0.741106390953064
supervised,0,4,28,63,216,0.7117869853973389
supervised,0,4,29,63,217,0.7597189545631409
supervised,0,4,30,63,218,0.6837149858474731
supervised,0,4,31,63,219,0.6062513589859009
supervised,0,4,32,63,220,0.6924901008605957
supervised,0,4,33,63,221,0.708050549030304
supervised,0,4,34,63,222,0.6363241076469421
supervised,0,4,35,63,223,0.5569702386856079
supervised,0,4,36,63,224,0.6161444783210754
supervised,0,4,37,63,225,0.6829025149345398
supervised,0,4,38,63,226,0.660650372505188
supervised,0,4,39,63,227,0.6304387450218201
supervised,0,4,40,63,228,0.6103858947753906
supervised,0,4,41,63,229,0.632634699344635
supervised,0,4,42,63,230,0.5560024976730347
supervised,0,4,43,63,231,0.6178261041641235
supervised,0,4,44,63,232,0.6703608632087708
supervised,0,4,45,63,233,0.7568550109863281
supervised,0,4,46,63,234,0.5887072086334229
supervised,0,4,47,63,235,0.5485983490943909
supervised,0,4,48,63,236,0.6521501541137695
supervised,0,4,49,63,237,0.6088795065879822
supervised,0,4,50,63,238,0.6738902926445007
supervised,0,4,51,63,239,0.6436073184013367
supervised,0,4,52,63,240,0.6213060617446899
supervised,0,4,53,63,241,0.5730528831481934
supervised,0,4,54,63,242,0.700885534286499
supervised,0,4,55,63,243,0.584203839302063
supervised,0,4,56,63,244,0.5806859731674194
supervised,0,4,57,63,245,0.6398266553878784
supervised,0,4,58,63,246,0.7014366388320923
supervised,0,4,59,63,247,0.4624483585357666
supervised,0,4,60,63,248,0.602759599685669
supervised,0,4,61,63,249,0.5830217003822327
supervised,0,4,62,63,250,0.581825852394104
supervised,0,4,63,63,251,0.5592717528343201
supervised,0,5,1,63,252,0.5725104808807373
supervised,0,5,2,63,253,0.6162834167480469
supervised,0,5,3,63,254,0.6190829873085022
supervised,0,5,4,63,255,0.6171494722366333
supervised,0,5,5,63,256,0.5449942946434021
supervised,0,5,6,63,257,0.5785186290740967
supervised,0,5,7,63,258,0.5876033902168274
supervised,0,5,8,63,259,0.5163034796714783
supervised,0,5,9,63,260,0.5545056462287903
supervised,0,5,10,63,261,0.6071840524673462
supervised,0,5,11,63,262,0.5401713252067566
supervised,0,5,12,63,263,0.6862540245056152
supervised,0,5,13,63,264,0.7163380980491638
supervised,0,5,14,63,265,0.5984406471252441
supervised,0,5,15,63,266,0.5623600482940674
supervised,0,5,16,63,267,0.5983887314796448
supervised,0,5,17,63,268,0.5456682443618774
supervised,0,5,18,63,269,0.4791812300682068
supervised,0,5,19,63,270,0.6113762259483337
supervised,0,5,20,63,271,0.5696632862091064
supervised,0,5,21,63,272,0.5891966819763184
supervised,0,5,22,63,273,0.5345781445503235
supervised,0,5,23,63,274,0.5681942105293274
supervised,0,5,24,63,275,0.5217418074607849
supervised,0,5,25,63,276,0.5558480620384216
supervised,0,5,26,63,277,0.544926643371582
supervised,0,5,27,63,278,0.5466558933258057
supervised,0,5,28,63,279,0.5750712752342224
supervised,0,5,29,63,280,0.5355315208435059
supervised,0,5,30,63,281,0.48718947172164917
supervised,0,5,31,63,282,0.5863832235336304
supervised,0,5,32,63,283,0.4789945185184479
supervised,0,5,33,63,284,0.5412129759788513
supervised,0,5,34,63,285,0.5014420747756958
supervised,0,5,35,63,286,0.5522454977035522
supervised,0,5,36,63,287,0.6444441080093384
supervised,0,5,37,63,288,0.5419666171073914
supervised,0,5,38,63,289,0.5897120833396912
supervised,0,5,39,63,290,0.5877239108085632
supervised,0,5,40,63,291,0.577653169631958
supervised,0,5,41,63,292,0.5113532543182373
supervised,0,5,42,63,293,0.5091796517372131
supervised,0,5,43,63,294,0.5340738892555237
supervised,0,5,44,63,295,0.496889591217041
supervised,0,5,45,63,296,0.5285505056381226
supervised,0,5,46,63,297,0.6707803606987
supervised,0,5,47,63,298,0.4984992444515228
supervised,0,5,48,63,299,0.4837799668312073
supervised,0,5,49,63,300,0.5723339319229126
supervised,0,5,50,63,301,0.6266348958015442
supervised,0,5,51,63,302,0.5253855586051941
supervised,0,5,52,63,303,0.518978476524353
supervised,0,5,53,63,304,0.564307689666748
supervised,0,5,54,63,305,0.4569707214832306
supervised,0,5,55,63,306,0.5028469562530518
supervised,0,5,56,63,307,0.5823972821235657
supervised,0,5,57,63,308,0.49772918224334717
supervised,0,5,58,63,309,0.5201565623283386
supervised,0,5,59,63,310,0.5325015187263489
supervised,0,5,60,63,311,0.5000286102294922
supervised,0,5,61,63,312,0.5217198729515076
supervised,0,5,62,63,313,0.4146023690700531
supervised,0,5,63,63,314,0.6560623645782471
supervised,0,6,1,63,315,0.4442521929740906
supervised,0,6,2,63,316,0.5738188624382019
supervised,0,6,3,63,317,0.585716187953949
supervised,0,6,4,63,318,0.4693627655506134
supervised,0,6,5,63,319,0.41171175241470337
supervised,0,6,6,63,320,0.4597196877002716
supervised,0,6,7,63,321,0.5400790572166443
supervised,0,6,8,63,322,0.6352803707122803
supervised,0,6,9,63,323,0.4473566710948944
supervised,0,6,10,63,324,0.5017932057380676
supervised,0,6,11,63,325,0.49998822808265686
supervised,0,6,12,63,326,0.5773810744285583
supervised,0,6,13,63,327,0.5189494490623474
supervised,0,6,14,63,328,0.5629118084907532
supervised,0,6,15,63,329,0.4352206289768219
supervised,0,6,16,63,330,0.4869247376918793
supervised,0,6,17,63,331,0.5465835928916931
supervised,0,6,18,63,332,0.4722588360309601
supervised,0,6,19,63,333,0.5947054624557495
supervised,0,6,20,63,334,0.441403329372406
supervised,0,6,21,63,335,0.4082074463367462
supervised,0,6,22,63,336,0.43148550391197205
supervised,0,6,23,63,337,0.5434021353721619
supervised,0,6,24,63,338,0.5827456116676331
supervised,0,6,25,63,339,0.4369315207004547
supervised,0,6,26,63,340,0.4302021265029907
supervised,0,6,27,63,341,0.47424232959747314
supervised,0,6,28,63,342,0.5154516696929932
supervised,0,6,29,63,343,0.5385682582855225
supervised,0,6,30,63,344,0.5201218724250793
supervised,0,6,31,63,345,0.44745904207229614
supervised,0,6,32,63,346,0.48521095514297485
supervised,0,6,33,63,347,0.30510392785072327
